graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-SLK-CLR-5ML-ROL-PKDT,GBSleek5RollPinkDot,Sleek,"Sleek design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trav",Clear,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-5ml-plastic-roller-ball/cap-on/GB-SLK-CLR-5ML-ROL-PKDT.png
LB-SLM-CLR-30ML-LPM-MGLD,LBSlm30LtnMtGl,Slim,"Slim design 30 ml, 1oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles available 3",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-lotion-pump/cap-on/LB-SLM-CLR-30ML-LPM-MGLD.png
CMP-DRP-BLK-18400-90MM,Drp18-40015mlBlckBulb,Dropper,"Black rubber bulb dropper with black cap. Glass stem length is 66 mm, Thread size 18-400",,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/dropper/dropper-unknown-size-unknown-applicator/cap-on/CMP-DRP-BLK-18400-90MM.png
GB-SLK-CLR-5ML-ROL-SLDT,GBSleek5RollSlDot,Sleek,"Sleek design 5ml, 1/6oz Clear glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tr",Clear,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-5ml-plastic-roller-ball/cap-on/GB-SLK-CLR-5ML-ROL-SLDT.png
LB-SLM-CLR-30ML-LPM-SSLV,LBSlm30LtnShnSl,Slim,"Slim design 30 ml, 1oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles available",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-lotion-pump/cap-on/LB-SLM-CLR-30ML-LPM-SSLV.png
CMP-DRP-BLK-20400-76MM-01,Drp20-4001ozBlckBulb,Dropper,"Black rubber bulb dropper with black cap. Glass stem length is 76 mm, Thread size 20-400",,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/dropper/dropper-unknown-size-unknown-applicator/cap-on/CMP-DRP-BLK-20400-76MM-01.png
LB-SLM-CLR-30ML-LPM-CPR,LBSlm30LtnCu,Slim,"Slim design 30 ml, 1oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles available",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-lotion-pump/cap-on/LB-SLM-CLR-30ML-LPM-CPR.png
CMP-DRP-BLK-20400-90,Drp20-4002ozBlckBulb,Dropper,"Black rubber bulb dropper with black cap. Glass stem length is 90 mm, Thread size 20-400",Black,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/dropper/dropper-unknown-size-unknown-applicator/cap-on/CMP-DRP-BLK-20400-90.png
CMP-DRP-CPR-18415,Drp18-415Cu,Dropper,White rubber bulb dropper with shiny copper collar cap. Thread size 18-415,White,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/dropper/dropper-unknown-size-unknown-applicator/cap-on/CMP-DRP-CPR-18415.png
GB-CYL-AMB-5ML-ROL-SBLK,GBTulipAmb5RollBlkSh,Tulip,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",Amber,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-plastic-roller-ball/cap-on/GB-CYL-AMB-5ML-ROL-SBLK.png
GB-CYL-AMB-5ML-ROL-PKDT,GBTulipAmb5RollPinkDot,Tulip,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tra",Amber,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-plastic-roller-ball/cap-on/GB-CYL-AMB-5ML-ROL-PKDT.png
GB-CYL-AMB-5ML-ROL-SLDT,GBTulipAmb5RollSlDot,Tulip,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and t",Amber,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-plastic-roller-ball/cap-on/GB-CYL-AMB-5ML-ROL-SLDT.png
GB-CYL-AMB-5ML-ROL-SSLV,GBTulipAmb5RollSlSh,Tulip,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trave",Amber,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-plastic-roller-ball/cap-on/GB-CYL-AMB-5ML-ROL-SSLV.png
GB-CYL-AMB-5ML-ROL-SGLD,GBTulipAmb5RollGlSh,Tulip,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",Amber,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-plastic-roller-ball/cap-on/GB-CYL-AMB-5ML-ROL-SGLD.png
GB-SLK-CLR-8ML-ROL-SBLK,GBSleek8RollBlkSh,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-plastic-roller-ball/cap-on/GB-SLK-CLR-8ML-ROL-SBLK.png
GB-SLK-CLR-8ML-ROL-SSLV,GBSleek8RollSlSh,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-plastic-roller-ball/cap-on/GB-SLK-CLR-8ML-ROL-SSLV.png
GB-SLK-CLR-8ML-ROL-PKDT,GBSleek8RollPinkDot,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trav",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-plastic-roller-ball/cap-on/GB-SLK-CLR-8ML-ROL-PKDT.png
GB-SLK-CLR-8ML-ROL-SLDT,GBSleek8RollSlDot,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with plastic roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and tr",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-plastic-roller-ball/cap-on/GB-SLK-CLR-8ML-ROL-SLDT.png
GB-SLK-CLR-30ML-ASP-LVN,GBSlk30AnSpLvn,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-LVN.png
GB-SLK-CLR-8ML-ROL-SGLD,GBSleek8RollGlSh,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel a",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-plastic-roller-ball/cap-on/GB-SLK-CLR-8ML-ROL-SGLD.png
GB-SLK-CLR-30ML-ASP-PNK,GBSlk30AnSpPnk,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of yo",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-PNK.png
GB-SLK-CLR-30ML-ASP-MSLV,GBSlk30AnSpMtSl,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-MSLV.png
GB-SLK-CLR-30ML-ASP-IVSL,GBSlk30AnSpIvySl,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-IVSL.png
GB-SLK-CLR-30ML-ASP-GLD,GBSlk30AnSpGl,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of your pr",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-GLD.png
GB-SLK-CLR-30ML-ASP-IVGD,GBSlk30AnSpIvyGl,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of y",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-IVGD.png
GB-SLK-CLR-30ML-ASP-WHT,GBSlk30AnSpWht,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-WHT.png
GB-SLK-CLR-30ML-ASP-RED,GBSlk30AnSpRed,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of y",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-30ML-ASP-RED.png
GB-CYL-CLR-28ML-MRL-01,GBMtlRoll28Blk,Cylinder,"Cylinder style 28 ml bottle with metal roller ball plug and black cap. For use with fragrances, oils, massage oils, light lotions and ointments. Roll-on plug has a large roller ball. Price Each",Clear,28 ml (0.95 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/aios-shopify-pdp-images/00-input/legacy-reference/legacy-products/images/GB-CYL-CLR-28ML-MRL-01__GBMtlRoll28Blk__legacy-reference__v001.gif
GB-SLM-CLR-30ML-ASP-LVN,GBSlm30AnSpLvn,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-LVN.png
GB-SLM-CLR-30ML-ASP-PNK,GBSlm30AnSpPnk,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-PNK.png
GB-SLM-CLR-30ML-ASP-MSLV,GBSlm30AnSpMtSl,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-MSLV.png
GB-SLM-CLR-30ML-ASP-IVSL,GBSlm30AnSpIvySl,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-IVSL.png
GB-SLM-CLR-30ML-ASP-GLD,GBSlm30AnSpGl,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of your pro",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-GLD.png
GB-SLM-CLR-30ML-ASP-IVGD,GBSlm30AnSpIvyGl,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of yo",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-IVGD.png
GB-SLM-CLR-30ML-ASP-WHT,GBSlm30AnSpWht,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-WHT.png
LB-SLK-CLR-50ML-LPM-COCP-T,LBSlk50WhtRectClOverCap,Sleek,"Sleek design 50 ml, 1.7oz clear glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-lotion-pump/cap-on/LB-SLK-CLR-50ML-LPM-COCP-T.png
GB-SLM-CLR-30ML-ASP-RED,GBSlm30AnSpRed,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of yo",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-30ML-ASP-RED.png
LB-SLK-CLR-50ML-LPM-SBLK,LBSlk50LtnShnBlk,Sleek,"Sleek design 50 ml, 1.7oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles availa",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-lotion-pump/cap-on/LB-SLK-CLR-50ML-LPM-SBLK.png
LB-SLK-CLR-50ML-LPM-SGLD,LBSlk50LtnShnGl,Sleek,"Sleek design 50 ml, 1.7oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles availab",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-lotion-pump/cap-on/LB-SLK-CLR-50ML-LPM-SGLD.png
LB-SLK-CLR-50ML-LPM-MGLD,LBSlk50LtnMtGl,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with matte gold lotion pump. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. . Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. Pri",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-lotion-pump/cap-on/LB-SLK-CLR-50ML-LPM-MGLD.png
LB-SLK-CLR-50ML-LPM-MSLV,LBSlk50LtnMtSl,Sleek,"Sleek design 50 ml, 1.7oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles avail",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-lotion-pump/cap-on/LB-SLK-CLR-50ML-LPM-MSLV.png
LB-SLK-CLR-50ML-LPM-CPR,LBSlk50LtnCu,Sleek,"Sleek design 50 ml, 1.7oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles avail",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-lotion-pump/cap-on/LB-SLK-CLR-50ML-LPM-CPR.png
LB-SLK-CLR-50ML-LPM-SSLV,LBSlk50LtnShnSl,Sleek,"Sleek design 50 ml, 1.7oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Sleek design bottle is a family of bottles avail",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-lotion-pump/cap-on/LB-SLK-CLR-50ML-LPM-SSLV.png
LB-SLM-CLR-50ML-LPM-SGLD,LBSlm50LtnShnGl,Slim,"Slim design 50 ml, 1.7oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles available",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-50ml-lotion-pump/cap-on/LB-SLM-CLR-50ML-LPM-SGLD.png
LB-SLM-CLR-50ML-LPM-SSLV,LBSlm50LtnShnSl,Slim,"Slim design 50 ml, 1.7oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles availab",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-50ml-lotion-pump/cap-on/LB-SLM-CLR-50ML-LPM-SSLV.png
LB-SLM-CLR-50ML-LPM-MGLD,LBSlm50LtnMtGl,Slim,"Slim design 50 ml, 1.7oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles available",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-50ml-lotion-pump/cap-on/LB-SLM-CLR-50ML-LPM-MGLD.png
LB-SLM-CLR-50ML-LPM-MSLV,LBSlm50LtnMtSl,Slim,"Slim design 50 ml, 1.7oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles availab",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-50ml-lotion-pump/cap-on/LB-SLM-CLR-50ML-LPM-MSLV.png
